date,replication,slippage,nq_filter,placebo_qqq925,buy_hold
2019-07-24,79934.8129999999,24597.221999999834,38705.35600000025,36253.68700000034,44522.26683701405
2019-07-25,81693.31799999988,25128.015999999832,39540.36000000024,37036.24100000034,44093.35645190728
2019-07-26,82024.09399999985,25221.090999999826,39540.36000000024,37036.24100000034,44547.36265741924
2019-07-29,82224.48999999986,25272.273999999827,39620.74800000025,37111.48100000034,44405.91348786275
2019-07-30,82988.23899999984,25496.21199999982,39972.099000000235,37440.52400000033,44211.99123927724
2019-07-31,82302.12799999984,25254.18699999982,39592.23500000023,37084.632000000325,43618.81730242745
2019-08-01,81478.69699999983,24987.744999999813,39173.85500000023,36692.67600000032,43372.421974812925
2019-08-02,80716.20799999982,24722.214999999815,39173.85500000023,36692.67600000032,42760.99653221391
2019-08-05,86529.04599999954,26489.59599999973,41977.400000000096,39319.155000000195,41221.02573462311
2019-08-06,85662.78499999951,26200.850999999722,41519.79400000009,38890.789000000186,41809.63679503559
2019-08-07,84805.1429999995,25917.81199999972,41519.79400000009,38890.789000000186,41992.15185252784
2019-08-08,83955.85299999948,25633.307999999717,41519.79400000009,38463.362000000176,42954.91878079942
2019-08-09,83167.34499999948,25359.76199999972,41076.91000000009,38053.04300000018,42537.41558678591
2019-08-12,82335.06699999949,25088.28399999972,41076.91000000009,37645.82600000018,42060.59499908743
2019-08-13,87869.88099999953,26763.259999999733,43820.29900000011,40158.290000000205,42991.421792297864
2019-08-14,86989.65099999955,26461.922999999737,43820.29900000011,39706.014000000214,41684.15769300967
2019-08-15,86118.87099999955,26171.70299999974,43820.29900000011,39706.014000000214,41654.49899616718
2019-08-16,87645.70399999956,26625.06899999974,44579.30500000011,40393.704000000216,42311.55320313926
2019-08-19,87011.10299999955,26398.50399999974,44579.30500000011,40393.704000000216,42959.48165723672
2019-08-20,86139.75699999956,26106.35099999974,44579.30500000011,40393.704000000216,42660.613250593175
2019-08-21,85608.09999999957,25912.247999999745,44579.30500000011,40393.704000000216,43034.76911845227
2019-08-22,85244.28999999954,25769.219999999736,44579.30500000011,40170.8100000002,42902.4457017704
2019-08-23,84804.70599999953,25603.36899999973,44292.1510000001,39912.25100000019,41560.96002920241
2019-08-26,84231.84399999952,25397.092999999728,43935.2490000001,39590.594000000194,42170.10403358277
2019-08-27,83958.3829999995,25281.886999999726,43736.06500000009,39411.03300000019,42103.942325241835
2019-08-28,83117.9089999995,25011.819999999727,43736.06500000009,39411.03300000019,42231.702865486404
2019-08-29,82285.70999999951,24739.281999999726,43736.06500000009,39411.03300000019,42870.50556670925
2019-08-30,84392.99699999948,25362.317999999716,44837.07900000007,39411.03300000019,42781.529476181786
2019-09-03,83547.55199999949,25076.108999999717,44331.03600000007,39411.03300000019,42357.18196751232
2019-09-04,83207.1899999995,24942.074999999717,44331.03600000007,39411.03300000019,42968.60741011133
2019-09-05,85212.1949999995,25532.54199999972,44331.03600000007,39411.03300000019,43762.54791020259
2019-09-06,84358.9139999995,25249.98699999972,44331.03600000007,38974.47000000019,43710.07483117357
2019-09-09,85728.3959999995,25649.22099999972,44331.03600000007,38974.47000000019,43609.69154955284
2019-09-10,84869.91599999952,25362.578999999725,43834.83700000008,38538.2260000002,43513.87114436941
2019-09-11,84601.4379999995,25250.53799999972,43834.83700000008,38367.9490000002,43906.278517977735
2019-09-12,83754.4869999995,24974.669999999718,43834.83700000008,38367.9490000002,44079.667822595366
2019-09-13,82915.79199999949,24698.324999999717,43349.21500000008,37942.564000000195,43935.937214820224
2019-09-16,82429.0999999995,24522.368999999715,43040.61000000007,37672.492000000195,43721.482022266835
2019-09-17,82066.17999999948,24383.88799999971,42797.252000000066,37672.492000000195,43922.24858550831
2019-09-18,81603.04099999946,24215.739999999707,42502.33100000006,37412.98800000019,43922.24858550831
2019-09-19,80785.40899999946,23944.215999999706,42502.33100000006,37412.98800000019,43992.97317028655
2019-09-20,80482.4149999995,23824.679999999717,42290.25100000008,37226.21300000021,43541.248402993246
2019-09-23,79701.94199999949,23563.658999999712,42290.25100000008,37226.21300000021,43452.27231246578
2019-09-24,79350.41599999947,23430.32699999971,42290.25100000008,37226.21300000021,42861.37981383464
2019-09-25,78791.6879999995,23235.608999999717,42290.25100000008,37226.21300000021,43363.29622193831
2019-09-26,78002.68999999948,22979.20899999971,42290.25100000008,37226.21300000021,43203.5955466326
2019-09-27,81673.85299999951,24050.57399999972,42290.25100000008,37226.21300000021,42694.83482387297
2019-09-30,81029.05499999956,23830.332999999733,41902.3510000001,36884.86100000022,43068.99069173207
2019-10-01,80217.70499999957,23567.915999999736,41440.9730000001,36884.86100000022,42710.80489140354
2019-10-02,81998.63199999958,24083.66199999974,41440.9730000001,36884.86100000022,41978.46322321591
2019-10-03,81178.27399999958,23824.22599999974,40993.52800000011,36884.86100000022,42464.40956378901
2019-10-04,84176.35999999956,24694.106999999734,40993.52800000011,36884.86100000022,43094.086512137255
2019-10-07,83531.97499999954,24473.923999999726,40993.52800000011,36884.86100000022,42938.948713268845
2019-10-08,82797.92899999955,24227.590999999728,40580.93200000011,36513.71300000023,42275.05019164081
2019-10-09,81997.85499999957,23962.381999999732,40580.93200000011,36114.11100000024,42740.46358824603
2019-10-10,83883.94699999955,24502.471999999725,41496.9670000001,36929.54100000022,43041.61343310823
2019-10-11,83425.63099999957,24338.11999999973,41218.33900000011,36681.40800000023,43577.75141449169
2019-10-14,83161.83399999957,24230.72099999973,41036.2460000001,36519.360000000226,43600.565796678224
2019-10-15,85723.46199999959,24966.05699999974,41036.2460000001,36519.360000000226,44150.39240737361
2019-10-16,85188.58499999957,24779.419999999733,41036.2460000001,36519.360000000226,44038.60193465961
2019-10-17,85081.59099999956,24717.70999999973,40934.0010000001,36428.36800000023,44154.955283810916
2019-10-18,84534.85299999957,24528.499999999727,40934.0010000001,36428.36800000023,43730.60777514145
2019-10-21,84006.59799999955,24344.75099999972,40627.151000000085,36155.452000000216,44127.57802518708
2019-10-22,83589.90899999953,24193.949999999717,40375.51500000008,36155.452000000216,43773.955101295855
2019-10-23,82941.40099999953,23976.294999999714,40375.51500000008,36155.452000000216,43853.805438948715
2019-10-24,82614.21799999954,23852.049999999716,40375.51500000008,36155.452000000216,44278.15294761818
2019-10-25,86214.28099999957,24881.926999999723,40375.51500000008,36155.452000000216,44627.21299507209
2019-10-28,87245.03099999957,25169.271999999724,40375.51500000008,36155.452000000216,45078.93776236539
2019-10-29,87031.10299999955,25076.961999999723,40227.457000000075,36022.96000000021,44736.72202956744
2019-10-30,86372.57799999954,24856.72099999972,39874.03700000007,35706.6060000002,44930.64427815295
2019-10-31,86178.43899999952,24770.707999999715,39874.03700000007,35582.973000000195,44951.17722212082
2019-11-01,85584.4169999995,24570.207999999715,39874.03700000007,35294.65400000019,45370.96185435299
2019-11-04,85104.4689999995,24403.117999999715,39874.03700000007,35054.59000000019,45644.734440591346
2019-11-05,84626.7689999995,24237.050999999716,39874.03700000007,34815.89000000019,45653.86019346596
2019-11-06,84319.7929999995,24139.56599999971,39713.43800000007,34675.79300000019,45571.72841759445
2019-11-07,84015.71299999948,24023.64499999971,39522.80700000006,34509.262000000184,45726.86621646286
2019-11-08,83711.81399999947,23907.964999999705,39332.41700000005,34509.262000000184,45913.94415039241
2019-11-11,83392.46199999948,23788.237999999707,39332.41700000005,34509.262000000184,45847.78244205147
2019-11-12,82993.1249999995,23646.165999999717,39332.41700000005,34509.262000000184,45973.26154407739
2019-11-13,83503.2839999995,23781.99599999972,39332.41700000005,34707.516000000185,45941.321409016244
2019-11-14,83019.93299999952,23615.97299999972,39332.41700000005,34707.516000000185,45952.72860010951
2019-11-15,82345.48199999952,23396.015999999723,39332.41700000005,34707.516000000185,46249.3155685344
2019-11-18,81790.33399999952,23210.75399999972,39332.41700000005,34432.43000000018,46331.44734440591
2019-11-19,82190.22799999952,23314.94899999972,39509.20500000005,34587.23400000018,46395.3276145282
2019-11-20,81880.80799999952,23199.73999999972,39313.927000000054,34416.30300000018,46112.42927541522
2019-11-21,81180.8639999995,22973.879999999717,38930.94700000005,34081.44100000018,46012.04599379449
2019-11-22,81002.59799999953,22896.245999999723,38799.27700000006,33966.18700000019,46043.986128855635
2019-11-25,82411.16199999952,23285.91199999972,38799.27700000006,33966.18700000019,46598.37561598832
2019-11-26,82135.33899999954,23180.806999999724,38623.94800000007,33812.5720000002,46678.22595364117
2019-11-27,82005.65799999957,23117.07499999973,38623.94800000007,33719.65300000021,47009.03449534587
2019-11-29,81860.42199999957,23049.27599999973,38510.547000000064,33620.597000000205,46815.112246760356
2019-12-02,84974.92399999955,23917.325999999724,39961.15500000006,34886.0210000002,46281.25570359555
2019-12-03,84124.14399999952,23658.033999999716,39527.70000000004,34508.01700000018,45948.1657236722
2019-12-04,83739.99099999949,23522.136999999708,39300.429000000026,34309.55500000017,46176.30954553751
2019-12-05,83804.37999999952,23530.933999999717,39300.429000000026,34309.55500000017,46265.285636064975
2019-12-06,84786.73999999951,23797.273999999714,39300.429000000026,34309.55500000017,46751.231976638075
2019-12-09,84338.23499999949,23643.689999999708,39300.429000000026,34309.55500000017,46550.4654133966
2019-12-10,83972.9219999995,23513.58699999971,39300.429000000026,34309.55500000017,46518.525278335466
2019-12-11,83823.31799999949,23444.126999999706,39184.31000000002,34208.234000000164,46778.60923526191
2019-12-12,83330.27999999952,23278.788999999713,39184.31000000002,33967.08600000018,47129.95072093448
2019-12-13,82584.8429999995,23043.81799999971,39184.31000000002,33967.08600000018,47269.11845227231
2019-12-16,83200.24099999947,23206.546999999704,39184.31000000002,33967.08600000018,47718.561781346965
2019-12-17,83200.24099999947,23206.546999999704,39184.31000000002,33967.08600000018,47748.220478189454
2019-12-18,82912.99399999951,23100.024999999714,39004.28300000003,33811.15900000019,47780.16061325059
2019-12-19,84395.67499999951,23504.384999999715,39004.28300000003,34402.995000000185,48113.250593173936
2019-12-20,84234.78199999951,23433.061999999718,39004.28300000003,34402.995000000185,48314.01715641541
2019-12-23,84137.85299999951,23379.579999999718,39004.28300000003,34402.995000000185,48309.4542799781
2019-12-24,83945.58399999955,23317.39899999973,39004.28300000003,34402.995000000185,48348.2387296952
2019-12-26,86124.40399999954,23913.999999999727,39004.28300000003,34402.995000000185,48772.58623836467
2019-12-27,86764.79899999942,24082.654999999693,39279.81599999998,34402.995000000185,48731.52035042891
2019-12-30,87920.10199999942,24395.512999999693,39790.05299999998,34850.16900000018,48402.993246942875
2019-12-31,88877.80999999942,24653.443999999694,39790.05299999998,34850.16900000018,48498.8136521263
2020-01-02,88114.8549999994,24414.30499999969,39403.99199999997,34850.16900000018,49311.00565796678
2020-01-03,87861.4619999994,24340.40599999969,39403.99199999997,34850.16900000018,48868.40664354809
2020-01-06,90463.0839999994,25055.032999999694,39403.99199999997,34850.16900000018,49171.83792662895
2020-01-07,90025.38699999938,24906.088999999683,39169.66199999995,34642.803000000175,49167.27505019164
2020-01-08,91824.5019999994,25395.945999999687,39169.66199999995,34642.803000000175,49532.30516517613
2020-01-09,91353.8269999994,25238.062999999685,38926.18799999995,34427.29100000017,49965.77842672021
2020-01-10,90438.83599999938,24958.612999999685,38926.18799999995,34045.99700000017,49838.01788647564
2020-01-13,90321.7569999994,24899.00799999969,38833.30899999996,33964.77700000018,50408.377441138895
2020-01-14,89845.38999999937,24740.70699999968,38586.555999999946,33748.912000000164,50214.45519255339
2020-01-15,89257.3209999994,24552.098999999685,38586.555999999946,33748.912000000164,50230.42526008396
2020-01-16,88579.08999999937,24339.01599999968,38251.77999999993,33455.98300000015,50716.371600657054
2020-01-17,87798.39999999935,24098.779999999675,38251.77999999993,33125.38300000015,50969.611242927545
2020-01-21,87387.32499999937,23960.10799999968,38031.57399999994,32934.709000000155,50953.64117539697
2020-01-22,87292.34799999937,23908.44099999968,37949.65699999994,32934.709000000155,51072.27596276693
2020-01-23,86418.73499999937,23653.346999999678,37949.65699999994,32934.709000000155,51225.132323416685
2020-01-24,90586.96199999937,24784.22799999968,37949.65699999994,34510.925000000156,50805.34769118452
2020-01-27,90596.43899999939,24781.059999999685,37949.65699999994,34510.925000000156,49746.760357729516
2020-01-28,89885.28899999942,24559.618999999693,37610.37599999995,34202.57700000017,50517.88647563424
2020-01-29,89496.31499999945,24426.877999999702,37407.200999999965,34017.76300000018,50584.04818397518
2020-01-30,88601.20199999945,24169.135999999704,37407.200999999965,34017.76300000018,50784.814747216646
2020-01-31,92687.92899999947,25277.397999999706,39121.65999999997,35576.02400000019,49965.77842672021
2020-02-03,94402.78499999947,25738.845999999707,39121.65999999997,35576.02400000019,50716.371600657054
2020-02-04,93457.30999999949,25457.04399999971,39121.65999999997,35576.02400000019,51884.46796860741
2020-02-05,95229.69599999949,25931.395999999713,39121.65999999997,35576.02400000019,52073.82734075561
2020-02-06,94276.53399999949,25648.763999999715,39121.65999999997,35187.40500000019,52511.863478736996
2020-02-07,93333.20499999949,25373.891999999716,38701.42299999997,34809.45600000019,52283.71965687169
2020-02-10,96111.3279999995,26121.07099999972,38701.42299999997,34809.45600000019,52920.24091987589
2020-02-11,95149.4559999995,25837.19299999972,38280.862999999976,34809.45600000019,52924.803796313194
2020-02-12,94415.22799999951,25611.330999999725,38280.862999999976,34809.45600000019,53451.81602482205
2020-02-13,95512.9849999995,25901.480999999723,38280.862999999976,34809.45600000019,53371.96568716919
2020-02-14,94556.79399999947,25616.589999999713,38280.862999999976,34809.45600000019,53513.41485672568
2020-02-18,95286.91899999947,25807.805999999713,38280.862999999976,34809.45600000019,53554.480744661436
2020-02-19,96624.0959999995,26161.33899999972,38280.862999999976,34809.45600000019,54067.80434385837
2020-02-20,96002.30399999951,25966.41699999972,37995.97699999998,34809.45600000019,53552.19930644278
2020-02-21,100590.80399999951,27197.211999999723,39798.10399999998,36459.63300000019,52543.80361379814
2020-02-24,100081.1249999995,27057.85399999972,39798.10399999998,36459.63300000019,50508.76072275963
2020-02-25,105314.49499999952,28466.206999999722,41871.313999999984,38361.267000000196,49153.58642087972
2020-02-26,104260.7869999995,28161.484999999717,41871.313999999984,38361.267000000196,49377.16736630772
2020-02-27,103218.0529999995,27866.854999999716,41431.93099999998,37959.0330000002,46906.36977550648
2020-02-28,104627.7469999995,28244.847999999714,41431.93099999998,37959.0330000002,47157.327979558315
2020-03-02,103581.87699999951,27951.44699999972,41431.93099999998,37959.0330000002,49388.574557400985
2020-03-03,102546.49499999952,27659.63099999972,41431.93099999998,37959.0330000002,47823.507939405004
2020-03-04,101718.9749999995,27405.783999999716,41051.40599999997,37959.0330000002,49776.419054572005
2020-03-05,100701.53399999949,27121.002999999713,40623.48899999997,37563.918000000194,48270.669830260995
2020-03-06,99694.57599999949,26836.982999999716,40197.45899999997,37170.1630000002,47474.44789195109
2020-03-09,98697.4659999995,26555.544999999718,40197.45899999997,36780.2810000002,44180.0511042161
2020-03-10,97708.68099999952,26258.624999999724,39747.510999999984,36780.2810000002,46598.37561598832
2020-03-11,96731.28199999951,25984.438999999722,39332.23899999998,36395.6220000002,44556.48841029385
2020-03-12,95763.6009999995,25710.42499999972,39332.23899999998,36395.6220000002,40438.49242562512
2020-03-13,94807.0299999995,25446.523999999717,39332.23899999998,36022.6710000002,44250.77568899434
2020-03-16,93912.69399999951,25171.45999999972,39332.23899999998,36022.6710000002,38686.34787369958
2020-03-17,92972.85899999952,24899.708999999722,38907.781999999985,35634.3380000002,41524.457017703964
2020-03-18,92046.04799999952,24646.938999999722,38907.781999999985,35634.3380000002,40249.133053476915
2020-03-19,91126.09999999951,24396.545999999722,38509.09799999998,35269.6880000002,40550.282898339115
2020-03-20,90642.89499999955,24234.908999999734,38254.151,35269.6880000002,38953.27614528198
2020-03-23,89735.38599999955,23974.479999999734,37843.039,34890.803000000196,38923.617448439494
2020-03-24,88839.40199999955,23727.595999999732,37843.039,34532.42300000019,41930.553020624204
2020-03-25,87952.05399999955,23486.433999999732,37457.768,34532.42300000019,41551.8342763278
2020-03-26,92596.14799999955,24719.50199999973,39429.242999999995,36346.18000000019,43840.1168096368
2020-03-27,91668.76799999959,24443.52699999974,38988.84500000001,35940.6420000002,42192.9184157693
2020-03-30,90752.22299999959,24188.794999999744,38988.84500000001,35565.949000000204,43828.70961854353
2020-03-31,90257.6279999996,24026.689999999748,38988.84500000001,35327.76700000021,43452.27231246578
2020-04-01,89354.1739999996,23768.87399999975,38569.89400000001,34948.01100000021,41611.151670012776
2020-04-02,88460.61599999962,23525.54299999975,38173.727000000006,34588.04200000021,42439.31374338383
2020-04-03,87575.93399999962,23278.90099999975,37772.01800000001,34588.04200000021,41868.95418872057
2020-04-06,86700.3239999996,23033.58599999975,37373.80900000001,34222.92200000021,44843.949625844136
2020-04-07,91094.9669999996,24196.488999999747,37373.80900000001,35948.52000000021,44766.38072640993
2020-04-08,90230.6819999996,23937.89199999975,37373.80900000001,35948.52000000021,45738.273407556124
2020-04-09,89327.8619999996,23685.95499999975,36980.23000000001,35570.03400000021,45813.560868771674
2020-04-13,88718.83599999959,23496.28199999975,36980.23000000001,35570.03400000021,46322.321591531305
2020-04-14,91681.7469999996,24274.01499999975,36980.23000000001,35570.03400000021,48332.26866216463
2020-04-15,90763.38999999959,24005.12199999975,36570.37000000001,35175.69900000021,47780.16061325059
2020-04-16,89854.74999999959,23741.85099999975,36169.59000000001,34790.12100000022,48674.48439496259
2020-04-17,89867.8789999996,23741.668999999754,36169.59000000001,34790.12100000022,49094.26902719474
2020-04-20,88968.27799999958,23483.05999999975,35776.119000000006,34411.47000000021,48512.50228143822
2020-04-21,93284.10199999958,24615.89499999975,35776.119000000006,34411.47000000021,46719.29184157693
2020-04-22,92349.88299999955,24345.481999999745,35382.913,34033.0260000002,48154.316481109694
2020-04-23,91426.88799999954,24092.011999999744,35382.913,34033.0260000002,48035.68169373973
2020-04-24,90511.83099999953,23835.24199999974,35005.365999999995,33669.744000000195,48836.46650848695
2020-04-27,89605.41999999952,23575.891999999738,34624.49199999999,33302.94900000019,49130.77203869319
2020-04-28,97533.36799999935,25649.977999999694,37673.493999999926,36237.25500000013,48256.98120094908
2020-04-29,96772.62099999932,25421.502999999688,37337.755999999914,35914.50400000012,49906.46103303523
2020-04-30,96621.44199999931,25376.97699999969,37272.23399999992,35914.50400000012,50002.281438218655
2020-05-01,95655.27399999932,25113.30699999969,37272.23399999992,35914.50400000012,48512.50228143822
2020-05-04,99995.1019999993,26245.227999999686,37272.23399999992,35914.50400000012,49101.1133418507
2020-05-05,98994.50899999932,25965.63399999969,36874.71599999992,35914.50400000012,49657.78426720204
2020-05-06,98003.93999999932,25685.02799999969,36874.71599999992,35526.846000000114,49956.652673845594
2020-05-07,97260.45399999934,25462.324999999695,36874.71599999992,35526.846000000114,50622.832633692284
2020-05-08,96287.25399999935,25188.830999999693,36478.41099999992,35145.348000000115,51279.88684066435
2020-05-11,99519.09999999935,26025.708999999693,37692.14399999992,36314.89800000012,51708.79722577113
2020-05-12,104453.30499999935,27309.848999999696,39549.207999999926,38107.75500000012,50679.86858915861
2020-05-13,103408.22199999935,27027.533999999694,39549.207999999926,38107.75500000012,50063.88027012229
2020-05-14,102497.20799999937,26759.7389999997,39157.52399999993,38107.75500000012,50609.14400438036
2020-05-15,102008.61599999934,26603.09099999969,38928.00899999992,37884.33900000011,50939.95254608506
2020-05-18,100995.44999999934,26310.59999999969,38500.13999999992,37468.26900000011,51900.43803613798
2020-05-19,100089.4469999993,26047.36899999968,38500.13999999992,37468.26900000011,51731.61160795766
2020-05-20,102734.02599999931,26726.415999999685,39504.46999999993,38445.617000000115,52783.35462675671
2020-05-21,102430.50099999929,26619.924999999675,39504.46999999993,38445.617000000115,52215.2765103121
2020-05-22,101836.68699999932,26437.718999999684,39504.46999999993,38445.617000000115,52381.82150027377
2020-05-26,106527.35799999934,27646.46499999969,41313.969999999936,40204.451000000125,52276.87534221573
2020-05-27,105461.13899999936,27345.292999999696,40863.67399999994,39765.85100000013,52536.95929914218
2020-05-28,106010.70099999938,27478.0969999997,41062.32199999995,39959.19800000014,52427.45026464683
2020-05-29,105070.9719999994,27206.300999999705,41062.32199999995,39959.19800000014,53130.13323599197
2020-06-01,106955.4249999994,27686.19299999971,41787.67599999995,39959.19800000014,53426.720204416866
2020-06-02,105984.7569999994,27406.649999999707,41365.70199999995,39555.545000000144,53766.65449899617
2020-06-03,105050.08299999939,27137.646999999703,40959.00199999994,39166.85600000014,53997.07975908012
2020-06-04,104390.81599999938,26939.8179999997,40959.00199999994,39166.85600000014,53613.798138346414
2020-06-05,107947.78699999937,27851.4689999997,40959.00199999994,39166.85600000014,54663.25971892681
2020-06-08,107531.29399999938,27716.153999999704,40759.95799999995,38976.54200000015,55112.70304800146
2020-06-09,111798.04799999935,28805.8939999997,42363.770999999935,40509.285000000134,55484.577477641906
2020-06-10,110678.97899999935,28490.920999999697,42363.770999999935,40509.285000000134,56173.571819675126
2020-06-11,109571.14299999936,28180.169999999696,42363.770999999935,40067.312000000136,53413.03157510495
2020-06-12,108474.06999999934,27874.853999999694,41904.25499999993,39632.46800000013,53789.4688811827
2020-06-15,107389.62999999935,27583.037999999695,41466.53099999994,39217.711000000134,54448.804526373424
2020-06-16,106314.67299999937,27281.607999999702,41012.983999999946,39217.711000000134,55427.54152217558
2020-06-17,106314.67299999937,27281.607999999702,41012.983999999946,39217.711000000134,55566.709253513414
2020-06-18,105266.52899999938,26986.140999999705,41012.983999999946,39217.711000000134,55733.25424347509
2020-06-19,105008.77199999943,26893.933999999714,41012.983999999946,39217.711000000134,55703.5955466326
2020-06-22,105008.77199999943,26893.933999999714,41012.983999999946,39217.711000000134,56301.332359919696
2020-06-23,104279.08899999943,26681.33099999971,40688.43299999994,38907.39900000013,56746.21281255704
2020-06-24,103387.53999999943,26427.79199999971,40301.327999999936,38537.43300000013,55616.900894323786
2020-06-25,102725.1859999994,26232.508999999704,40301.327999999936,38537.43300000013,56141.63168461398
2020-06-26,108913.61299999949,27803.441999999723,40301.327999999936,38537.43300000013,54772.768753422155
2020-06-29,107824.06999999947,27507.179999999717,39871.64999999993,38127.375000000124,55386.475634239825
2020-06-30,113780.63299999945,29019.517999999713,39871.64999999993,38127.375000000124,56415.40427085235
2020-07-01,112641.90599999946,28708.524999999714,39443.48399999993,37718.591000000124,57134.05730972805
2020-07-02,111513.95499999949,28395.65699999972,39443.48399999993,37718.591000000124,57517.33893046177
2020-07-06,116044.01199999948,29540.732999999716,39443.48399999993,37718.591000000124,58950.082131775875
2020-07-07,114883.5889999995,29231.940999999722,39030.87399999994,37324.61500000013,58532.578937762366
2020-07-08,113733.92499999946,28921.609999999713,39030.87399999994,36928.71100000012,59303.705055667095
2020-07-09,112847.33999999949,28669.79899999972,38691.12899999994,36928.71100000012,59787.36995802154
2020-07-10,111718.53999999951,28371.185999999725,38288.07499999995,36544.78000000013,60232.25041065888
2020-07-13,110964.46799999953,28154.52199999973,38288.07499999995,36544.78000000013,58982.022266837004
2020-07-14,109856.61599999953,27868.267999999734,38288.07499999995,36544.78000000013,59410.9326519438
2020-07-15,108756.71199999949,27564.005999999725,38288.07499999995,36544.78000000013,59495.34586603394
2020-07-16,107668.4689999995,27276.027999999726,38288.07499999995,36544.78000000013,59084.6869866764
2020-07-17,110982.81099999932,28107.20799999968,38288.07499999995,36544.78000000013,59175.944515422525
2020-07-20,110571.6649999993,27977.175999999676,38288.07499999995,36544.78000000013,60866.490235444435
2020-07-21,117170.01499999985,29636.41899999982,38288.07499999995,36544.78000000013,60241.376163533496
2020-07-22,115997.8489999999,29323.73499999983,38288.07499999995,36544.78000000013,60439.861288556305
2020-07-23,114837.36099999993,29011.409999999836,37879.649999999965,36154.61400000014,58849.69885015514
2020-07-24,113687.88199999994,28694.890999999836,37466.51699999996,35760.227000000144,58277.05785727323
2020-07-27,112550.10199999991,28393.30399999983,37466.51699999996,35760.227000000144,59337.92662894688
2020-07-28,111423.26599999993,28088.581999999835,37064.67599999997,35760.227000000144,58578.20770213543
2020-07-29,110473.89299999991,27823.40799999983,37064.67599999997,35760.227000000144,59278.60923526191
2020-07-30,109368.64499999992,27531.92499999983,36675.61499999997,35384.92700000014,59582.04051834277
2020-07-31,108350.29199999994,27272.032999999836,36329.59599999998,35050.99600000015,60649.753604672376
2020-08-03,109122.40299999998,27459.628999999844,36579.723999999995,35292.43900000016,61441.41266654499
2020-08-04,108164.98300000002,27194.671999999853,36226.23100000001,34951.31500000017,61699.21518525278
2020-08-05,107082.49899999997,26901.328999999838,35835.660999999986,34951.31500000017,61852.07154590254
2020-08-06,106827.95800000001,26813.59199999985,35718.752,34837.279000000184,62646.01204599379
2020-08-07,106530.18899999993,26715.45099999983,35718.752,34837.279000000184,61941.047636430005
2020-08-10,105633.71899999994,26467.467999999833,35718.752,34837.279000000184,61662.71217375433
2020-08-11,104576.89399999996,26191.221999999838,35718.752,34837.279000000184,60506.022996897234
2020-08-12,109011.07199999996,27295.590999999837,37223.042,36304.87900000018,62039.149479832085
2020-08-13,108450.17399999993,27131.190999999828,37223.042,36304.87900000018,62164.62858185801
2020-08-14,107365.05599999992,26840.276999999827,36823.253,36304.87900000018,62105.31118817304
2020-08-17,109211.36999999994,27293.44599999983,37445.636,36304.87900000018,62801.1498448622
2020-08-18,108751.8809999999,27155.15199999982,37255.74499999999,36120.604000000174,63414.85672567986
2020-08-19,107796.27699999989,26893.461999999814,36896.08899999998,35772.35500000017,62999.63496988502
2020-08-20,112410.52299999987,28039.328999999812,36896.08899999998,35772.35500000017,63852.892863661255
2020-08-21,111814.69699999987,27866.92899999981,36896.08899999998,35552.11400000017,64302.33619273591
2020-08-24,111468.16899999982,27757.3389999998,36896.08899999998,35412.17600000015,64703.86931921884
2020-08-25,115547.92299999979,28765.713999999793,36896.08899999998,35412.17600000015,65208.06716554116
2020-08-26,122460.7149999999,30477.31399999982,36896.08899999998,37517.444000000185,66590.6187260449
2020-08-27,121236.24099999989,30159.24199999982,36510.837999999974,37125.338000000185,66387.57072458477
2020-08-28,120406.08399999989,29928.10999999982,36510.837999999974,37125.338000000185,66732.06789560139
2020-08-31,119336.49099999983,29638.021999999804,36510.837999999974,37125.338000000185,67300.146012046
2020-09-01,118142.85099999982,29329.973999999802,36510.837999999974,37125.338000000185,68418.05073918599
2020-09-02,116960.82099999985,29018.568999999807,36122.857999999986,36731.23200000019,69065.97919328345
2020-09-03,124622.64699999988,30915.336999999814,38483.93899999999,39131.8290000002,65525.18707793392
2020-09-04,123377.83899999988,30601.125999999815,38483.93899999999,39131.8290000002,64671.9291841577
2020-09-08,122144.36899999989,30285.55999999982,38483.93899999999,39131.8290000002,61601.1133418507
2020-09-09,121166.89499999997,30016.71999999984,38483.93899999999,39131.8290000002,63373.790837744105
2020-09-10,119954.84599999995,29704.867999999835,38083.82699999998,39131.8290000002,62098.46687351706
2020-09-11,121397.29099999995,30058.19099999984,38083.82699999998,39131.8290000002,61703.778061690085
2020-09-14,120183.07799999995,29739.89099999984,37680.64699999998,38716.9780000002,62760.083956926435
2020-09-15,119526.23399999995,29552.02499999984,37442.50699999998,38716.9780000002,63663.53349151305
2020-09-16,118584.57499999994,29294.182999999837,37442.50699999998,38716.9780000002,62611.790472714
2020-09-17,117397.76299999996,28981.30399999984,37043.08699999999,38716.9780000002,61683.24511772221
2020-09-18,121308.20899999999,29939.868999999846,38270.866,39997.7840000002,60859.64592078847
2020-09-21,120094.73300000001,29621.40399999985,37864.444,39572.15300000021,61037.59810184341
2020-09-22,118892.94399999996,29304.251999999837,37864.444,39572.15300000021,62157.78426720204
2020-09-23,128036.50299999997,31549.263999999836,37864.444,39572.15300000021,60248.220478189454
2020-09-24,126756.51699999995,31223.835999999832,37864.444,39572.15300000021,60553.93319948896
2020-09-25,125487.87699999995,30890.721999999834,37459.814000000006,39149.64400000021,61968.424895053846
